#year,month,day,hour,qtr,lineID,stationID,statusN,statusS
2015,1,31,1, 4,  4,0,0
2015,1,31,1, 4,  5,1,1
2015,1,31,1, 4,  6,0,0
2015,1,31,1, 4,  7,0,0
2015,1,31,1, 4,  8,0,0
2015,1,31,1, 4,  9,1,0
2015,1,31,1, 4, 10,0,1
2015,1,31,1, 4, 11,1,0
2015,1,31,1, 4, 12,0,0
2015,1,31,1, 4, 13,0,0
2015,1,31,1, 4, 14,0,0
2015,1,31,1, 4, 15,0,0
2015,1,31,1, 4, 16,1,1
2015,1,31,1, 4, 17,0,0
2015,1,31,1, 4, 18,0,0
2015,1,31,2, 4,  0,0,0
2015,1,31,2, 4,  1,0,0
2015,1,31,2, 4,  2,0,0
2015,1,31,2, 4,  3,0,0
2015,1,31,2, 4,  4,0,0
2015,1,31,2, 4,  5,1,1
2015,1,31,2, 4,  6,0,0
2015,1,31,2, 4,  7,0,0
2015,1,31,2, 4,  8,0,0
2015,1,31,2, 4,  9,1,0
2015,1,31,2, 4, 10,0,1
2015,1,31,2, 4, 11,1,0
2015,1,31,2, 4, 12,0,0
2015,1,31,2, 4, 13,0,0
2015,1,31,2, 4, 14,0,0
2015,1,31,2, 4, 15,0,0
2015,1,31,2, 4, 16,1,1
2015,1,31,2, 4, 17,0,0
2015,1,31,2, 4, 18,0,0
2015,1,31,2, 4,  0,0,0
2015,1,31,2, 4,  1,0,0
2015,1,31,2, 4,  2,0,0
2015,1,31,2, 4,  3,0,0
2015,1,31,2, 4,  4,0,0
2015,1,31,2, 4,  5,1,1
2015,1,31,2, 4,  6,0,0
2015,1,31,2, 4,  7,0,0
2015,1,31,2, 4,  8,0,0
2015,1,31,2, 4,  9,1,0
2015,1,31,2, 4, 10,0,1
2015,1,31,2, 4, 11,1,0
2015,1,31,2, 4, 12,0,0
2015,1,31,2, 4, 13,0,0
2015,1,31,2, 4, 14,0,0
2015,1,31,2, 4, 15,0,0
2015,1,31,2, 4, 16,1,1
2015,1,31,2, 4, 17,0,0
2015,1,31,2, 4, 18,0,0
2015,1,31,2, 4,  0,0,0
2015,1,31,2, 4,  1,0,0
2015,1,31,2, 4,  2,0,0
2015,1,31,2, 4,  3,0,0
2015,1,31,2, 4,  4,0,0
2015,1,31,2, 4,  5,1,1
2015,1,31,2, 4,  6,0,0
2015,1,31,2, 4,  7,0,0
2015,1,31,2, 4,  8,0,0
2015,1,31,2, 4,  9,1,0
2015,1,31,2, 4, 10,0,1
2015,1,31,2, 4, 11,1,0
2015,1,31,2, 4, 12,0,0
2015,1,31,2, 4, 13,0,0
2015,1,31,2, 4, 14,0,0
2015,1,31,2, 4, 15,0,0
2015,1,31,2, 4, 16,1,1
2015,1,31,2, 4, 17,0,0
2015,1,31,2, 4, 18,0,0
2015,1,31,2, 4,  0,0,0
2015,1,31,2, 4,  1,0,0
2015,1,31,2, 4,  2,0,0
2015,1,31,2, 4,  3,0,0
2015,1,31,2, 4,  4,0,0
2015,1,31,2, 4,  5,1,1
2015,1,31,2, 4,  6,0,0
2015,1,31,2, 4,  7,0,0
2015,1,31,2, 4,  8,0,0
2015,1,31,2, 4,  9,1,0
2015,1,31,2, 4, 10,0,1
2015,1,31,2, 4, 11,1,0
2015,1,31,2, 4, 12,0,0
2015,1,31,2, 4, 13,0,0
2015,1,31,2, 4, 14,0,0
2015,1,31,2, 4, 15,0,0
2015,1,31,2, 4, 16,1,1
2015,1,31,2, 4, 17,0,0
2015,1,31,2, 4, 18,0,0
2015,1,31,3, 4,  0,0,0
2015,1,31,3, 4,  1,0,0
2015,1,31,3, 4,  2,0,0
2015,1,31,3, 4,  3,0,0
2015,1,31,3, 4,  4,0,0
2015,1,31,3, 4,  5,1,1
2015,1,31,3, 4,  6,0,0
2015,1,31,3, 4,  7,0,0
2015,1,31,3, 4,  8,0,0
2015,1,31,3, 4,  9,1,0
2015,1,31,3, 4, 10,0,1
2015,1,31,3, 4, 11,1,0
2015,1,31,3, 4, 12,0,0
2015,1,31,3, 4, 13,0,0
2015,1,31,3, 4, 14,0,0
2015,1,31,3, 4, 15,0,0
2015,1,31,3, 4, 16,1,1
2015,1,31,3, 4, 17,0,0
2015,1,31,3, 4, 18,0,0
2015,1,31,3, 4,  0,0,0
2015,1,31,3, 4,  1,0,0
2015,1,31,3, 4,  2,0,0
2015,1,31,3, 4,  3,0,0
2015,1,31,3, 4,  4,0,0
2015,1,31,3, 4,  5,1,1
2015,1,31,3, 4,  6,0,0
2015,1,31,3, 4,  7,0,0
2015,1,31,3, 4,  8,0,0
2015,1,31,3, 4,  9,1,0
2015,1,31,3, 4, 10,0,1
2015,1,31,3, 4, 11,1,0
2015,1,31,3, 4, 12,0,0
2015,1,31,3, 4, 13,0,0
2015,1,31,3, 4, 14,0,0
2015,1,31,3, 4, 15,0,0
2015,1,31,3, 4, 16,1,1
2015,1,31,3, 4, 17,0,0
2015,1,31,3, 4, 18,0,0
2015,1,31,3, 4,  0,0,0
2015,1,31,3, 4,  1,0,0
2015,1,31,3, 4,  2,0,0
2015,1,31,3, 4,  3,0,0
2015,1,31,3, 4,  4,0,0
2015,1,31,3, 4,  5,1,1
2015,1,31,3, 4,  6,0,0
2015,1,31,3, 4,  7,0,0
2015,1,31,3, 4,  8,0,0
2015,1,31,3, 4,  9,1,0
2015,1,31,3, 4, 10,0,1
2015,1,31,3, 4, 11,1,0
2015,1,31,3, 4, 12,0,0
2015,1,31,3, 4, 13,0,0
2015,1,31,3, 4, 14,0,0
2015,1,31,3, 4, 15,0,0
2015,1,31,3, 4, 16,1,1
2015,1,31,3, 4, 17,0,0
2015,1,31,3, 4, 18,0,0
2015,1,31,3, 4,  0,0,0
2015,1,31,3, 4,  1,0,0
2015,1,31,3, 4,  2,0,0
2015,1,31,3, 4,  3,0,0
2015,1,31,3, 4,  4,0,0
2015,1,31,3, 4,  5,1,1
2015,1,31,3, 4,  6,0,0
2015,1,31,3, 4,  7,0,0
2015,1,31,3, 4,  8,0,0
2015,1,31,3, 4,  9,1,0
2015,1,31,3, 4, 10,0,1
2015,1,31,3, 4, 11,1,0
2015,1,31,3, 4, 12,0,0
2015,1,31,3, 4, 13,0,0
2015,1,31,3, 4, 14,0,0
2015,1,31,3, 4, 15,0,0
2015,1,31,3, 4, 16,1,1
2015,1,31,3, 4, 17,0,0
2015,1,31,3, 4, 18,0,0
2015,1,31,4, 4,  0,0,0
2015,1,31,4, 4,  1,0,0
2015,1,31,4, 4,  2,0,0
2015,1,31,4, 4,  3,0,0
2015,1,31,4, 4,  4,0,0
2015,1,31,4, 4,  5,1,1
2015,1,31,4, 4,  6,0,0
2015,1,31,4, 4,  7,0,0
2015,1,31,4, 4,  8,0,0
2015,1,31,4, 4,  9,1,0
2015,1,31,4, 4, 10,0,1
2015,1,31,4, 4, 11,1,0
2015,1,31,4, 4, 12,0,0
2015,1,31,4, 4, 13,0,0
2015,1,31,4, 4, 14,0,0
2015,1,31,4, 4, 15,0,0
2015,1,31,4, 4, 16,1,1
2015,1,31,4, 4, 17,0,0
2015,1,31,4, 4, 18,0,0
2015,1,31,4, 4,  0,0,0
2015,1,31,4, 4,  1,0,0
2015,1,31,4, 4,  2,0,0
2015,1,31,4, 4,  3,0,0
2015,1,31,4, 4,  4,0,0
2015,1,31,4, 4,  5,1,1
2015,1,31,4, 4,  6,0,0
2015,1,31,4, 4,  7,0,0
2015,1,31,4, 4,  8,0,0
2015,1,31,4, 4,  9,1,0
2015,1,31,4, 4, 10,0,1
2015,1,31,4, 4, 11,1,0
2015,1,31,4, 4, 12,0,0
2015,1,31,4, 4, 13,0,0
2015,1,31,4, 4, 14,0,0
2015,1,31,4, 4, 15,0,0
2015,1,31,4, 4, 16,1,1
2015,1,31,4, 4, 17,0,0
2015,1,31,4, 4, 18,0,0
2015,1,31,4, 4,  0,0,0
2015,1,31,4, 4,  1,0,0
2015,1,31,4, 4,  2,0,0
2015,1,31,4, 4,  3,0,0
2015,1,31,4, 4,  4,0,0
2015,1,31,4, 4,  5,1,1
2015,1,31,4, 4,  6,0,0
2015,1,31,4, 4,  7,0,0
2015,1,31,4, 4,  8,0,0
2015,1,31,4, 4,  9,1,0
2015,1,31,4, 4, 10,0,1
2015,1,31,4, 4, 11,1,0
2015,1,31,4, 4, 12,0,0
2015,1,31,4, 4, 13,0,0
2015,1,31,4, 4, 14,0,0
2015,1,31,4, 4, 15,0,0
2015,1,31,4, 4, 16,1,1
2015,1,31,4, 4, 17,0,0
2015,1,31,4, 4, 18,0,0
2015,1,31,4, 4,  0,0,0
2015,1,31,4, 4,  1,0,0
2015,1,31,4, 4,  2,0,0
2015,1,31,4, 4,  3,0,0
2015,1,31,4, 4,  4,0,0
2015,1,31,4, 4,  5,1,1
2015,1,31,4, 4,  6,0,0
2015,1,31,4, 4,  7,0,0
2015,1,31,4, 4,  8,0,0
2015,1,31,4, 4,  9,1,0
2015,1,31,4, 4, 10,0,1
2015,1,31,4, 4, 11,1,0
2015,1,31,4, 4, 12,0,0
2015,1,31,4, 4, 13,0,0
2015,1,31,4, 4, 14,0,0
2015,1,31,4, 4, 15,0,0
2015,1,31,4, 4, 16,1,1
2015,1,31,4, 4, 17,0,0
2015,1,31,4, 4, 18,0,0
2015,1,31,5, 4,  0,0,0
2015,1,31,5, 4,  1,0,0
2015,1,31,5, 4,  2,0,0
2015,1,31,5, 4,  3,0,0
2015,1,31,5, 4,  4,0,0
2015,1,31,5, 4,  5,1,1
2015,1,31,5, 4,  6,0,0
2015,1,31,5, 4,  7,0,0
2015,1,31,5, 4,  8,0,0
2015,1,31,5, 4,  9,1,0
2015,1,31,5, 4, 10,0,1
2015,1,31,5, 4, 11,1,0
2015,1,31,5, 4, 12,0,0
2015,1,31,5, 4, 13,0,0
2015,1,31,5, 4, 14,0,0
2015,1,31,5, 4, 15,0,0
2015,1,31,5, 4, 16,1,1
2015,1,31,5, 4, 17,0,0
2015,1,31,5, 4, 18,0,0
2015,1,31,5, 4,  0,0,0
2015,1,31,5, 4,  1,0,0
2015,1,31,5, 4,  2,0,0
2015,1,31,5, 4,  3,0,0
2015,1,31,5, 4,  4,0,0
2015,1,31,5, 4,  5,1,1
2015,1,31,5, 4,  6,0,0
2015,1,31,5, 4,  7,0,0
2015,1,31,5, 4,  8,0,0
2015,1,31,5, 4,  9,1,0
2015,1,31,5, 4, 10,0,1
2015,1,31,5, 4, 11,1,0
2015,1,31,5, 4, 12,0,0
2015,1,31,5, 4, 13,0,0
2015,1,31,5, 4, 14,0,0
2015,1,31,5, 4, 15,0,0
2015,1,31,5, 4, 16,1,1
2015,1,31,5, 4, 17,0,0
2015,1,31,5, 4, 18,0,0
2015,1,31,5, 4,  0,0,0
2015,1,31,5, 4,  1,0,0
2015,1,31,5, 4,  2,0,0
2015,1,31,5, 4,  3,0,0
2015,1,31,5, 4,  4,0,0
2015,1,31,5, 4,  5,1,1
2015,1,31,5, 4,  6,0,0
2015,1,31,5, 4,  7,0,0
2015,1,31,5, 4,  8,0,0
2015,1,31,5, 4,  9,1,0
2015,1,31,5, 4, 10,0,1
2015,1,31,5, 4, 11,1,0
2015,1,31,5, 4, 12,0,0
2015,1,31,5, 4, 13,0,0
2015,1,31,5, 4, 14,0,0
2015,1,31,5, 4, 15,0,0
2015,1,31,5, 4, 16,1,1
2015,1,31,5, 4, 17,0,0
2015,1,31,5, 4, 18,0,0
2015,1,31,5, 4,  0,0,0
2015,1,31,5, 4,  1,0,0
2015,1,31,5, 4,  2,0,0
2015,1,31,5, 4,  3,0,0
2015,1,31,5, 4,  4,0,0
2015,1,31,5, 4,  5,1,1
2015,1,31,5, 4,  6,0,0
2015,1,31,5, 4,  7,0,0
2015,1,31,5, 4,  8,0,0
2015,1,31,5, 4,  9,1,0
2015,1,31,5, 4, 10,0,1
2015,1,31,5, 4, 11,1,0
2015,1,31,5, 4, 12,0,0
2015,1,31,5, 4, 13,0,0
2015,1,31,5, 4, 14,0,0
2015,1,31,5, 4, 15,0,0
2015,1,31,5, 4, 16,1,1
2015,1,31,5, 4, 17,0,0
2015,1,31,5, 4, 18,0,0
2015,1,31,6, 4,  0,0,0
2015,1,31,6, 4,  1,0,0
2015,1,31,6, 4,  2,0,0
2015,1,31,6, 4,  3,0,0
2015,1,31,6, 4,  4,0,0
2015,1,31,6, 4,  5,1,1
2015,1,31,6, 4,  6,0,0
2015,1,31,6, 4,  7,0,0
2015,1,31,6, 4,  8,0,0
2015,1,31,6, 4,  9,1,0
2015,1,31,6, 4, 10,0,1
2015,1,31,6, 4, 11,1,0
2015,1,31,6, 4, 12,0,0
2015,1,31,6, 4, 13,0,0
2015,1,31,6, 4, 14,0,0
2015,1,31,6, 4, 15,0,0
2015,1,31,6, 4, 16,1,1
2015,1,31,6, 4, 17,0,0
2015,1,31,6, 4, 18,0,0
2015,1,31,6, 4,  0,0,0
2015,1,31,6, 4,  1,0,0
2015,1,31,6, 4,  2,0,0
2015,1,31,6, 4,  3,0,0
2015,1,31,6, 4,  4,1,0
2015,1,31,6, 4,  5,1,1
2015,1,31,6, 4,  6,0,0
2015,1,31,6, 4,  7,0,0
2015,1,31,6, 4,  8,0,0
2015,1,31,6, 4,  9,1,0
2015,1,31,6, 4, 10,0,1
2015,1,31,6, 4, 11,1,0
2015,1,31,6, 4, 12,0,0
2015,1,31,6, 4, 13,0,0
2015,1,31,6, 4, 14,0,0
2015,1,31,6, 4, 15,0,0
2015,1,31,6, 4, 16,1,1
2015,1,31,6, 4, 17,0,0
2015,1,31,6, 4, 18,0,0
2015,1,31,6, 4,  0,0,0
2015,1,31,6, 4,  1,0,0
2015,1,31,6, 4,  2,0,0
2015,1,31,6, 4,  3,0,0
2015,1,31,6, 4,  4,1,0
2015,1,31,6, 4,  5,1,1
2015,1,31,6, 4,  6,0,0
2015,1,31,6, 4,  7,0,0
2015,1,31,6, 4,  8,0,0
2015,1,31,6, 4,  9,1,0
2015,1,31,6, 4, 10,0,1
2015,1,31,6, 4, 11,1,0
2015,1,31,6, 4, 12,0,0
2015,1,31,6, 4, 13,0,0
2015,1,31,6, 4, 14,0,0
2015,1,31,6, 4, 15,0,0
2015,1,31,6, 4, 16,1,1
2015,1,31,6, 4, 17,0,0
2015,1,31,6, 4, 18,0,0
2015,1,31,6, 4,  0,0,0
2015,1,31,6, 4,  1,0,0
2015,1,31,6, 4,  2,0,0
2015,1,31,6, 4,  3,0,0
2015,1,31,6, 4,  4,1,0
2015,1,31,6, 4,  5,1,1
2015,1,31,6, 4,  6,0,0
2015,1,31,6, 4,  7,0,0
2015,1,31,6, 4,  8,0,0
2015,1,31,6, 4,  9,1,0
2015,1,31,6, 4, 10,0,1
2015,1,31,6, 4, 11,1,0
2015,1,31,6, 4, 12,0,0
2015,1,31,6, 4, 13,0,0
2015,1,31,6, 4, 14,0,0
2015,1,31,6, 4, 15,0,0
2015,1,31,6, 4, 16,1,1
2015,1,31,6, 4, 17,0,0
2015,1,31,6, 4, 18,0,0
2015,1,31,7, 4,  0,0,0
2015,1,31,7, 4,  1,0,0
2015,1,31,7, 4,  2,0,0
2015,1,31,7, 4,  3,0,0
2015,1,31,7, 4,  4,1,0
2015,1,31,7, 4,  5,1,1
2015,1,31,7, 4,  6,0,0
2015,1,31,7, 4,  7,0,0
2015,1,31,7, 4,  8,0,0
2015,1,31,7, 4,  9,1,0
2015,1,31,7, 4, 10,0,1
2015,1,31,7, 4, 11,1,0
2015,1,31,7, 4, 12,0,0
2015,1,31,7, 4, 13,0,0
2015,1,31,7, 4, 14,0,0
2015,1,31,7, 4, 15,0,0
2015,1,31,7, 4, 16,1,1
2015,1,31,7, 4, 17,0,0
2015,1,31,7, 4, 18,0,0
2015,1,31,7, 4,  0,0,0
2015,1,31,7, 4,  1,0,0
2015,1,31,7, 4,  2,0,0
2015,1,31,7, 4,  3,0,0
2015,1,31,7, 4,  4,1,0
2015,1,31,7, 4,  5,1,1
2015,1,31,7, 4,  6,0,0
2015,1,31,7, 4,  7,0,0
2015,1,31,7, 4,  8,0,0
2015,1,31,7, 4,  9,1,0
2015,1,31,7, 4, 10,0,1
2015,1,31,7, 4, 11,1,0
2015,1,31,7, 4, 12,0,0
2015,1,31,7, 4, 13,0,0
2015,1,31,7, 4, 14,0,0
2015,1,31,7, 4, 15,0,0
2015,1,31,7, 4, 16,1,1
2015,1,31,7, 4, 17,0,0
2015,1,31,7, 4, 18,0,0
2015,1,31,7, 4,  0,0,0
2015,1,31,7, 4,  1,0,0
2015,1,31,7, 4,  2,0,0
2015,1,31,7, 4,  3,0,0
2015,1,31,7, 4,  4,1,0
2015,1,31,7, 4,  5,1,1
2015,1,31,7, 4,  6,0,0
2015,1,31,7, 4,  7,0,0
2015,1,31,7, 4,  8,0,0
2015,1,31,7, 4,  9,1,0
2015,1,31,7, 4, 10,0,1
2015,1,31,7, 4, 11,1,0
2015,1,31,7, 4, 12,0,0
2015,1,31,7, 4, 13,0,0
2015,1,31,7, 4, 14,0,0
2015,1,31,7, 4, 15,1,0
2015,1,31,7, 4, 16,1,1
2015,1,31,7, 4, 17,0,0
2015,1,31,7, 4, 18,0,0
2015,1,31,7, 4,  0,0,0
2015,1,31,7, 4,  1,0,0
2015,1,31,7, 4,  2,0,0
2015,1,31,7, 4,  3,0,0
2015,1,31,7, 4,  4,1,0
2015,1,31,7, 4,  5,1,1
2015,1,31,7, 4,  6,0,0
2015,1,31,7, 4,  7,0,0
2015,1,31,7, 4,  8,0,0
2015,1,31,7, 4,  9,1,0
2015,1,31,7, 4, 10,0,1
2015,1,31,7, 4, 11,1,0
2015,1,31,7, 4, 12,0,0
2015,1,31,7, 4, 13,0,0
2015,1,31,7, 4, 14,0,0
2015,1,31,7, 4, 15,1,0
2015,1,31,7, 4, 16,1,1
2015,1,31,7, 4, 17,0,0
2015,1,31,7, 4, 18,0,0
2015,1,31,8, 4,  0,0,0
2015,1,31,8, 4,  1,0,0
2015,1,31,8, 4,  2,0,0
2015,1,31,8, 4,  3,0,0
2015,1,31,8, 4,  4,1,0
2015,1,31,8, 4,  5,1,1
2015,1,31,8, 4,  6,0,0
2015,1,31,8, 4,  7,0,0
2015,1,31,8, 4,  8,0,0
2015,1,31,8, 4,  9,1,0
2015,1,31,8, 4, 10,0,1
2015,1,31,8, 4, 11,1,0
2015,1,31,8, 4, 12,0,0
2015,1,31,8, 4, 13,0,0
2015,1,31,8, 4, 14,0,0
2015,1,31,8, 4, 15,1,0
2015,1,31,8, 4, 16,1,1
2015,1,31,8, 4, 17,0,0
2015,1,31,8, 4, 18,0,0
2015,1,31,8, 4,  0,0,0
2015,1,31,8, 4,  1,0,0
2015,1,31,8, 4,  2,0,0
2015,1,31,8, 4,  3,0,0
2015,1,31,8, 4,  4,1,0
2015,1,31,8, 4,  5,1,1
2015,1,31,8, 4,  6,0,0
2015,1,31,8, 4,  7,0,0
2015,1,31,8, 4,  8,0,0
2015,1,31,8, 4,  9,1,0
2015,1,31,8, 4, 10,0,1
2015,1,31,8, 4, 11,1,0
2015,1,31,8, 4, 12,0,0
2015,1,31,8, 4, 13,0,0
2015,1,31,8, 4, 14,0,0
2015,1,31,8, 4, 15,1,0
2015,1,31,8, 4, 16,1,1
2015,1,31,8, 4, 17,0,0
2015,1,31,8, 4, 18,0,0
2015,1,31,8, 4,  0,0,0
2015,1,31,8, 4,  1,0,0
2015,1,31,8, 4,  2,0,0
2015,1,31,8, 4,  3,0,0
2015,1,31,8, 4,  4,1,0
2015,1,31,8, 4,  5,1,1
2015,1,31,8, 4,  6,0,0
2015,1,31,8, 4,  7,0,0
2015,1,31,8, 4,  8,0,0
2015,1,31,8, 4,  9,1,0
2015,1,31,8, 4, 10,0,1
2015,1,31,8, 4, 11,1,0
2015,1,31,8, 4, 12,0,0
2015,1,31,8, 4, 13,0,0
2015,1,31,8, 4, 14,0,0
2015,1,31,8, 4, 15,1,0
2015,1,31,8, 4, 16,1,1
2015,1,31,8, 4, 17,0,0
2015,1,31,8, 4, 18,0,0
2015,1,31,8, 4,  0,0,0
2015,1,31,8, 4,  1,0,0
2015,1,31,8, 4,  2,0,0
2015,1,31,8, 4,  3,0,0
2015,1,31,8, 4,  4,1,0
2015,1,31,8, 4,  5,1,1
2015,1,31,8, 4,  6,0,0
2015,1,31,8, 4,  7,0,0
2015,1,31,8, 4,  8,0,0
2015,1,31,8, 4,  9,1,0
2015,1,31,8, 4, 10,0,1
2015,1,31,8, 4, 11,1,0
2015,1,31,8, 4, 12,0,0
2015,1,31,8, 4, 13,0,0
2015,1,31,8, 4, 14,0,0
2015,1,31,8, 4, 15,1,0
2015,1,31,8, 4, 16,1,1
2015,1,31,8, 4, 17,0,0
2015,1,31,8, 4, 18,0,0
2015,1,31,9, 4,  0,0,0
2015,1,31,9, 4,  1,0,0
2015,1,31,9, 4,  2,0,0
2015,1,31,9, 4,  3,1,0
2015,1,31,9, 4,  4,1,0
2015,1,31,9, 4,  5,1,1
2015,1,31,9, 4,  6,0,1
2015,1,31,9, 4,  7,0,0
2015,1,31,9, 4,  8,0,0
2015,1,31,9, 4,  9,1,0
2015,1,31,9, 4, 10,0,1
2015,1,31,9, 4, 11,1,0
2015,1,31,9, 4, 12,0,0
2015,1,31,9, 4, 13,0,0
2015,1,31,9, 4, 14,0,0
2015,1,31,9, 4, 15,1,0
2015,1,31,9, 4, 16,1,1
2015,1,31,9, 4, 17,0,0
2015,1,31,9, 4, 18,0,0
2015,1,31,9, 4,  0,0,0
2015,1,31,9, 4,  1,0,0
2015,1,31,9, 4,  2,0,0
2015,1,31,9, 4,  3,1,0
2015,1,31,9, 4,  4,1,0
2015,1,31,9, 4,  5,1,1
2015,1,31,9, 4,  6,0,1
2015,1,31,9, 4,  7,0,0
2015,1,31,9, 4,  8,0,0
2015,1,31,9, 4,  9,1,0
2015,1,31,9, 4, 10,0,1
2015,1,31,9, 4, 11,1,0
2015,1,31,9, 4, 12,0,0
2015,1,31,9, 4, 13,0,0
2015,1,31,9, 4, 14,0,0
2015,1,31,9, 4, 15,1,0
2015,1,31,9, 4, 16,1,1
2015,1,31,9, 4, 17,0,0
2015,1,31,9, 4, 18,0,0
2015,1,31,9, 4,  0,0,0
2015,1,31,9, 4,  1,0,0
2015,1,31,9, 4,  2,0,0
2015,1,31,9, 4,  3,1,0
2015,1,31,9, 4,  4,1,0
2015,1,31,9, 4,  5,1,1
2015,1,31,9, 4,  6,0,1
2015,1,31,9, 4,  7,0,0
2015,1,31,9, 4,  8,0,0
2015,1,31,9, 4,  9,1,0
2015,1,31,9, 4, 10,0,1
