#year,month,day,hour,lineID,stationID,statusN,statusS
2014,7,26,0, 4,  2,0,0
2014,7,26,0, 4,  2,0,0
2014,7,26,0, 4,  2,0,0
2014,7,26,0, 4,  2,0,0
2014,7,26,1, 4,  2,0,0
2014,7,26,1, 4,  2,0,0
2014,7,26,1, 4,  2,0,0
2014,7,26,1, 4,  2,0,0
2014,7,26,2, 4,  2,0,0
2014,7,26,2, 4,  2,0,0
2014,7,26,2, 4,  2,0,0
2014,7,26,2, 4,  2,0,0
2014,7,26,3, 4,  2,0,0
2014,7,26,3, 4,  2,0,0
2014,7,26,3, 4,  2,0,0
2014,7,26,3, 4,  2,0,0
2014,7,26,4, 4,  2,0,0
2014,7,26,4, 4,  2,0,0
2014,7,26,4, 4,  2,0,0
2014,7,26,4, 4,  2,0,0
2014,7,26,5, 4,  2,0,0
2014,7,26,5, 4,  2,0,0
2014,7,26,5, 4,  2,0,0
2014,7,26,5, 4,  2,0,0
2014,7,26,6, 4,  2,0,0
2014,7,26,6, 4,  2,0,0
2014,7,26,6, 4,  2,0,0
2014,7,26,6, 4,  2,0,0
2014,7,26,7, 4,  2,0,0
2014,7,26,7, 4,  2,0,0
2014,7,26,7, 4,  2,0,0
2014,7,26,7, 4,  2,0,0
2014,7,26,8, 4,  2,0,0
2014,7,26,8, 4,  2,0,0
2014,7,26,8, 4,  2,0,0
2014,7,26,8, 4,  2,0,0
2014,7,26,9, 4,  2,0,0
2014,7,26,9, 4,  2,0,0
2014,7,26,9, 4,  2,0,0
2014,7,26,9, 4,  2,0,0
2014,7,26,10, 4,  2,0,0
2014,7,26,10, 4,  2,0,0
2014,7,26,10, 4,  2,0,0
2014,7,26,10, 4,  2,0,0
2014,7,26,11, 4,  2,0,0
2014,7,26,11, 4,  2,0,0
2014,7,26,11, 4,  2,0,0
2014,7,26,11, 4,  2,0,0
2014,7,26,12, 4,  2,0,0
2014,7,26,12, 4,  2,2,0
2014,7,26,12, 4,  2,2,0
2014,7,26,12, 4,  2,2,0
2014,7,26,13, 4,  2,2,0
2014,7,26,13, 4,  2,2,0
2014,7,26,13, 4,  2,2,0
2014,7,26,13, 4,  2,2,0
2014,7,26,14, 4,  2,2,0
2014,7,26,14, 4,  2,2,0
2014,7,26,14, 4,  2,2,0
2014,7,26,14, 4,  2,2,0
2014,7,26,15, 4,  2,2,0
2014,7,26,15, 4,  2,2,0
2014,7,26,15, 4,  2,2,0
2014,7,26,15, 4,  2,2,0
2014,7,26,16, 4,  2,2,0
2014,7,26,16, 4,  2,2,0
2014,7,26,16, 4,  2,2,0
2014,7,26,16, 4,  2,2,0
2014,7,26,17, 4,  2,2,0
2014,7,26,17, 4,  2,2,0
2014,7,26,17, 4,  2,2,0
2014,7,26,17, 4,  2,2,0
2014,7,26,18, 4,  2,2,0
2014,7,26,18, 4,  2,0,0
2014,7,26,18, 4,  2,0,0
2014,7,26,18, 4,  2,0,0
2014,7,26,19, 4,  2,0,0
2014,7,26,19, 4,  2,0,0
2014,7,26,19, 4,  2,0,2
2014,7,26,19, 4,  2,0,2
2014,7,26,20, 4,  2,0,2
2014,7,26,20, 4,  2,0,2
2014,7,26,20, 4,  2,0,2
2014,7,26,20, 4,  2,0,2
2014,7,26,21, 4,  2,0,0
2014,7,26,21, 4,  2,0,0
2014,7,26,21, 4,  2,0,0
2014,7,26,21, 4,  2,0,0
2014,7,26,22, 4,  2,0,0
2014,7,26,22, 4,  2,0,0
2014,7,26,22, 4,  2,0,0
2014,7,26,22, 4,  2,0,0
2014,7,26,23, 4,  2,0,0
2014,7,26,23, 4,  2,0,0
2014,7,26,23, 4,  2,0,0
2014,7,26,23, 4,  2,0,0
2014,8,2,0, 4,  2,0,0
2014,8,2,0, 4,  2,0,0
2014,8,2,0, 4,  2,0,0
2014,8,2,0, 4,  2,0,0
2014,8,2,1, 4,  2,0,0
2014,8,2,1, 4,  2,0,0
2014,8,2,1, 4,  2,0,0
2014,8,2,1, 4,  2,0,0
2014,8,2,2, 4,  2,0,0
2014,8,2,2, 4,  2,0,0
2014,8,2,2, 4,  2,0,0
2014,8,2,2, 4,  2,0,0
2014,8,2,3, 4,  2,0,0
2014,8,2,3, 4,  2,0,0
2014,8,2,3, 4,  2,0,0
2014,8,2,3, 4,  2,0,0
2014,8,2,4, 4,  2,0,0
2014,8,2,4, 4,  2,0,0
2014,8,2,4, 4,  2,0,0
2014,8,2,4, 4,  2,0,0
2014,8,2,5, 4,  2,0,0
2014,8,2,5, 4,  2,0,0
2014,8,2,5, 4,  2,0,0
2014,8,2,5, 4,  2,0,0
2014,8,2,6, 4,  2,0,0
2014,8,2,6, 4,  2,0,0
2014,8,2,6, 4,  2,0,0
2014,8,2,6, 4,  2,0,0
2014,8,2,7, 4,  2,0,0
2014,8,2,7, 4,  2,0,0
2014,8,2,7, 4,  2,0,0
2014,8,2,7, 4,  2,0,0
2014,8,2,8, 4,  2,0,0
2014,8,2,8, 4,  2,0,0
2014,8,2,8, 4,  2,0,0
2014,8,2,8, 4,  2,0,0
2014,8,2,9, 4,  2,0,0
2014,8,2,9, 4,  2,0,0
2014,8,2,9, 4,  2,0,0
2014,8,2,9, 4,  2,0,0
2014,8,2,10, 4,  2,0,0
2014,8,2,10, 4,  2,0,0
2014,8,2,10, 4,  2,0,0
2014,8,2,10, 4,  2,0,0
2014,8,2,11, 4,  2,0,0
2014,8,2,11, 4,  2,0,0
2014,8,2,11, 4,  2,0,0
2014,8,2,11, 4,  2,0,0
2014,8,2,12, 4,  2,0,0
2014,8,2,12, 4,  2,0,0
2014,8,2,12, 4,  2,0,0
2014,8,2,12, 4,  2,0,0
2014,8,2,13, 4,  2,2,0
2014,8,2,13, 4,  2,2,0
2014,8,2,13, 4,  2,2,0
2014,8,2,13, 4,  2,2,0
2014,8,2,14, 4,  2,2,0
2014,8,2,14, 4,  2,2,0
2014,8,2,14, 4,  2,2,0
2014,8,2,14, 4,  2,0,0
2014,8,2,15, 4,  2,0,0
2014,8,2,15, 4,  2,0,0
2014,8,2,15, 4,  2,0,0
2014,8,2,15, 4,  2,0,0
2014,8,2,16, 4,  2,0,0
2014,8,2,16, 4,  2,0,0
2014,8,2,16, 4,  2,0,0
2014,8,2,16, 4,  2,0,0
2014,8,2,17, 4,  2,0,0
2014,8,2,17, 4,  2,0,0
2014,8,2,17, 4,  2,0,0
2014,8,2,17, 4,  2,0,0
2014,8,2,18, 4,  2,0,0
2014,8,2,18, 4,  2,0,0
2014,8,2,18, 4,  2,0,0
