#year,month,day,hour,lineID,stationID,statusN,statusS
2014,8,5,17, 4, 17,-1,-1
2014,8,5,17, 4, 17,2,2
2014,8,5,18, 4, 17,-1,-1
2014,8,5,18, 4, 17,2,2
2014,8,5,18, 4, 17,2,2
2014,8,5,18, 4, 17,2,2
2014,8,5,19, 4, 17,2,2
2014,8,5,19, 4, 17,2,2
2014,8,5,19, 4, 17,2,2
2014,8,5,19, 4, 17,2,2
2014,8,5,20, 4, 17,0,2
2014,8,5,20, 4, 17,0,2
2014,8,5,20, 4, 17,0,2
2014,8,5,20, 4, 17,0,2
2014,8,5,21, 4, 17,0,2
2014,8,5,21, 4, 17,0,2
2014,8,5,21, 4, 17,0,2
2014,8,5,21, 4, 17,0,2
2014,8,5,22, 4, 17,0,2
2014,8,5,22, 4, 17,0,2
2014,8,5,22, 4, 17,0,2
2014,8,5,22, 4, 17,0,2
2014,8,5,23, 4, 17,0,2
2014,8,5,23, 4, 17,0,2
2014,8,5,23, 4, 17,0,2
2014,8,5,23, 4, 17,0,2
2014,8,12,0, 4, 17,0,2
2014,8,12,0, 4, 17,0,0
2014,8,12,0, 4, 17,0,0
2014,8,12,0, 4, 17,0,0
2014,8,12,1, 4, 17,0,0
2014,8,12,1, 4, 17,0,0
2014,8,12,1, 4, 17,0,0
2014,8,12,1, 4, 17,0,0
2014,8,12,2, 4, 17,0,0
2014,8,12,2, 4, 17,0,0
2014,8,12,2, 4, 17,0,0
2014,8,12,2, 4, 17,0,0
2014,8,12,3, 4, 17,0,0
2014,8,12,3, 4, 17,0,0
2014,8,12,3, 4, 17,0,0
2014,8,12,3, 4, 17,0,0
2014,8,12,4, 4, 17,0,0
2014,8,12,4, 4, 17,0,0
2014,8,12,4, 4, 17,0,0
2014,8,12,4, 4, 17,0,0
2014,8,12,5, 4, 17,0,0
2014,8,12,5, 4, 17,0,0
2014,8,12,5, 4, 17,0,0
2014,8,12,5, 4, 17,0,0
2014,8,12,6, 4, 17,0,0
2014,8,12,6, 4, 17,0,0
2014,8,12,6, 4, 17,2,2
2014,8,12,6, 4, 17,2,2
2014,8,12,7, 4, 17,2,2
2014,8,12,7, 4, 17,-1,-1
2014,8,12,7, 4, 17,2,2
2014,8,12,7, 4, 17,2,2
2014,8,12,8, 4, 17,2,2
2014,8,12,8, 4, 17,2,2
2014,8,12,8, 4, 17,2,2
2014,8,12,8, 4, 17,2,2
2014,8,12,9, 4, 17,2,2
2014,8,12,9, 4, 17,2,2
2014,8,12,9, 4, 17,2,2
2014,8,12,9, 4, 17,2,2
2014,8,12,10, 4, 17,2,2
2014,8,12,10, 4, 17,2,2
2014,8,12,10, 4, 17,2,2
2014,8,12,10, 4, 17,2,2
2014,8,12,11, 4, 17,2,2
2014,8,12,11, 4, 17,2,2
2014,8,12,11, 4, 17,-1,-1
2014,8,12,11, 4, 17,2,2
2014,8,12,12, 4, 17,0,1
2014,8,12,12, 4, 17,0,1
2014,8,12,12, 4, 17,0,2
2014,8,12,12, 4, 17,0,1
2014,8,12,13, 4, 17,0,1
2014,8,12,13, 4, 17,0,1
2014,8,12,13, 4, 17,0,1
2014,8,12,13, 4, 17,0,1
2014,8,12,14, 4, 17,0,1
2014,8,12,14, 4, 17,0,1
2014,8,12,14, 4, 17,1,1
2014,8,12,14, 4, 17,1,1
2014,8,12,15, 4, 17,1,1
2014,8,12,15, 4, 17,1,1
2014,8,12,15, 4, 17,1,1
2014,8,12,15, 4, 17,1,1
2014,8,12,16, 4, 17,1,1
2014,8,12,16, 4, 17,1,1
2014,8,12,16, 4, 17,1,1
2014,8,12,16, 4, 17,0,2
2014,8,12,17, 4, 17,0,2
2014,8,12,17, 4, 17,0,2
2014,8,12,17, 4, 17,0,2
2014,8,12,17, 4, 17,0,2
2014,8,12,18, 4, 17,0,2
2014,8,12,18, 4, 17,0,2
2014,8,12,18, 4, 17,0,2
2014,8,12,18, 4, 17,0,2
2014,8,12,19, 4, 17,0,2
2014,8,12,19, 4, 17,0,2
2014,8,12,19, 4, 17,0,2
2014,8,12,19, 4, 17,0,2
2014,8,12,20, 4, 17,1,2
2014,8,12,20, 4, 17,1,2
2014,8,12,20, 4, 17,1,2
2014,8,12,20, 4, 17,1,2
2014,8,12,21, 4, 17,1,2
2014,8,12,21, 4, 17,1,2
2014,8,12,21, 4, 17,1,2
2014,8,12,21, 4, 17,1,2
2014,8,12,22, 4, 17,1,2
2014,8,12,22, 4, 17,1,2
2014,8,12,22, 4, 17,1,2
2014,8,12,22, 4, 17,1,1
2014,8,12,23, 4, 17,0,1
2014,8,12,23, 4, 17,0,2
2014,8,12,23, 4, 17,0,2
2014,8,12,23, 4, 17,0,2
2014,8,19,0, 4, 17,0,2
2014,8,19,0, 4, 17,0,2
2014,8,19,0, 4, 17,0,1
2014,8,19,0, 4, 17,0,1
2014,8,19,1, 4, 17,0,1
2014,8,19,1, 4, 17,0,1
2014,8,19,1, 4, 17,0,0
2014,8,19,1, 4, 17,0,0
2014,8,19,2, 4, 17,0,0
2014,8,19,2, 4, 17,0,0
2014,8,19,2, 4, 17,0,0
2014,8,19,2, 4, 17,0,0
2014,8,19,3, 4, 17,0,0
2014,8,19,3, 4, 17,0,0
2014,8,19,3, 4, 17,0,0
2014,8,19,3, 4, 17,0,0
2014,8,19,4, 4, 17,0,0
2014,8,19,4, 4, 17,0,0
2014,8,19,4, 4, 17,0,0
2014,8,19,4, 4, 17,0,0
2014,8,19,5, 4, 17,0,0
2014,8,19,5, 4, 17,0,0
2014,8,19,5, 4, 17,0,0
